id,term,normalized,preferred_term,entry_terms,acronyms,departments,canonical_skill_ids,mesh_id,is_official_mesh_record,official_sync_required,priority,active,source,source_url,kind
meshlocal_0da2dae954a4bfd7,Brown-Sequard Syndrome,brown-sequard syndrome,Brown-Sequard Syndrome,,,Rehabilitation,skill_5a322840e973322a,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_daeb88e0891b031c,Browplasty,browplasty,Browplasty,,,Dermatology | Medical Aesthetics | Plastic surgery,skill_daeb88e0891b031c,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_950c4e3164ebd98d,Brucellosis,brucellosis,Brucellosis,,,Infectious diseases,skill_950c4e3164ebd98d,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_ea87ebf1a9d71b9e,Brugada Syndrome,brugada syndrome,Brugada Syndrome,,,Cardiology | Genetics / Genomics | Vascular and endovascular surgery,skill_ea87ebf1a9d71b9e,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_d619eadf064f202e,Buccal Carcinoma,buccal carcinoma,Buccal Carcinoma,,,Oncology | Otolaryngology ENT Facial Plasty /Audiovestibular medicine,skill_d619eadf064f202e,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_2f4431cb3c7ceb49,Budd-Chiari Syndrome,budd-chiari syndrome,Budd-Chiari Syndrome,,,Gastro-enterology,skill_454897e23064d61a,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_0ac4220a069141c2,Building a Successful Osteopathic Practice,building a successful osteopathic practice,Building a Successful Osteopathic Practice,,,Osteopathy,skill_0ac4220a069141c2,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_71c9c0bdd27f4134,Building Resilience in Families,building resilience in families,Building Resilience in Families,,,Psychiatry of learning disability/ Mental Health,skill_71c9c0bdd27f4134,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_96ed516b19e3eab7,Building Resilience in Healthcare,building resilience in healthcare,Building Resilience in Healthcare,,,Osteopathy,skill_96ed516b19e3eab7,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_a3fa1622bedc8860,Bulimia Nervosa,bulimia nervosa,Bulimia Nervosa,,,Gastro-enterology,skill_a3fa1622bedc8860,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_6fc050fc8fc13931,Bulimia Nervosa and Binge Eating Disorder,bulimia nervosa and binge eating disorder,Bulimia Nervosa and Binge Eating Disorder,,,Child and adolescent psychiatry / Mental Health,skill_6fc050fc8fc13931,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_c9952bc89ca5c695,Bullard Laryngoscopy,bullard laryngoscopy,Bullard Laryngoscopy,,,Anesthesiology,skill_c9952bc89ca5c695,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_d0f14f8ea88e0dda,Bullectomy,bullectomy,Bullectomy,,,Respiratory medicine / Pulmonology,skill_d0f14f8ea88e0dda,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_e0ce4a6a47cf4b87,Bullous Disease of Diabetes (Bullosis Diabeticorum),bullous disease of diabetes bullosis diabeticorum,Bullous Disease of Diabetes (Bullosis Diabeticorum),,,Endocrinology and diabetes mellitus,skill_e0ce4a6a47cf4b87,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_fe022de73637bf11,Bullous Disease of Dialysis,bullous disease of dialysis,Bullous Disease of Dialysis,,,Dermatology,skill_fe022de73637bf11,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_b1f27faa1c6d27fb,Bullous Diseases,bullous diseases,Bullous Diseases,,,Dermatology,skill_b1f27faa1c6d27fb,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_1bfa93f65ba17e20,Bullous Pemphigoid,bullous pemphigoid,Bullous Pemphigoid,,,Dermatology,skill_1bfa93f65ba17e20,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_1bb04a9d40caf0bc,Bullous Systemic Lupus Erythematosus (BSLE),bullous systemic lupus erythematosus bsle,Bullous Systemic Lupus Erythematosus (BSLE),BSLE | systemic lupus erythematosus | SLE | lupus,BSLE,Dermatology,skill_1bb04a9d40caf0bc,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_ba2831da21d6e8b9,Bullying and Its Forensic Implications,bullying and its forensic implications,Bullying and Its Forensic Implications,,,Forensic psychiatry / Forensic Mental Health,skill_ba2831da21d6e8b9,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_0a3cd3a8ca869bbb,Bullying and Peer Victimization,bullying and peer victimization,Bullying and Peer Victimization,,,Child and adolescent psychiatry / Mental Health,skill_0a3cd3a8ca869bbb,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_bc8d4087dc3fb514,Bunion,bunion,Bunion,,,Emergency medicine | Orthopaedic surgery,skill_bc8d4087dc3fb514,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_1587436573cd5ca7,Bunionette (Tailor's Bunion),bunionette tailor s bunion,Bunionette (Tailor's Bunion),,,Orthopaedic surgery,skill_1587436573cd5ca7,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_74e391538e817b4e,Buprenorphine/Naloxone Toxicity,buprenorphine/naloxone toxicity,Buprenorphine/Naloxone Toxicity,,,Emergency medicine,skill_71ed32a17a6dc26a,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_b674cac580ed7dc5,Burch Colposuspension,burch colposuspension,Burch Colposuspension,,,Urology,skill_b674cac580ed7dc5,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_34934251c433eefb,Burkholderia cepacia,burkholderia cepacia,Burkholderia cepacia,,,Infectious diseases,skill_34934251c433eefb,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_41109b080a9f37d3,Burkitt Lymphoma and Burkitt-like Lymphoma,burkitt lymphoma and burkitt-like lymphoma,Burkitt Lymphoma and Burkitt-like Lymphoma,,,Haematology,skill_5a1f7a9e4bca7939,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_902dc5ebe0f08802,Burn Injuries and Smoke Inhalation,burn injuries and smoke inhalation,Burn Injuries and Smoke Inhalation,,,General surgery,skill_902dc5ebe0f08802,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_4697ca41bbb800fd,Burn Rehabilitation,burn rehabilitation,Burn Rehabilitation,,,Plastic surgery | Rehabilitation,skill_4697ca41bbb800fd,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_b164d624df3d9661,Burn Resuscitation and Early Management,burn resuscitation and early management,Burn Resuscitation and Early Management,,,Plastic surgery,skill_b164d624df3d9661,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_fe6a50098580cfa8,Burn Surgery: Principles and Management,burn surgery principles and management,Burn Surgery: Principles and Management,,,Plastic surgery,skill_fe6a50098580cfa8,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_8110d9004a706be5,Burn Wound Infections,burn wound infections,Burn Wound Infections,,,Dermatology | Infectious diseases,skill_8110d9004a706be5,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_eaf1ff2b6cae61e7,Burning Mouth Syndrome,burning mouth syndrome,Burning Mouth Syndrome,,,Otolaryngology ENT Facial Plasty /Audiovestibular medicine,skill_eaf1ff2b6cae61e7,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_69281a1d7adfa6fb,Burning Mouth Syndrome and Dysesthesia,burning mouth syndrome and dysesthesia,Burning Mouth Syndrome and Dysesthesia,,,Oral medicine,skill_69281a1d7adfa6fb,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_603620d842ef8c05,Burns,burns,Burns,,,Plastic surgery,skill_603620d842ef8c05,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_e316513ce5d1b8c6,Burns and Nutritional Interventions,burns and nutritional interventions,Burns and Nutritional Interventions,,,Nutritionist,skill_e316513ce5d1b8c6,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_569f520745680d7a,Burns: Surgical Management and Skin Grafting,burns surgical management and skin grafting,Burns: Surgical Management and Skin Grafting,,,General surgery,skill_569f520745680d7a,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_c72d487418a7def7,Bursitis,bursitis,Bursitis,,,Rheumatology,skill_c72d487418a7def7,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_980b8653ac91dec1,Buruli Ulcer,buruli ulcer,Buruli Ulcer,,,Dermatology | Infectious diseases,skill_980b8653ac91dec1,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_6055d4b939ccb121,Buttocks Contouring,buttocks contouring,Buttocks Contouring,,,Medical Aesthetics | Plastic surgery,skill_6055d4b939ccb121,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_871c338e842b43b4,C-11 Hydroxylase Deficiency,c-11 hydroxylase deficiency,C-11 Hydroxylase Deficiency,,,Endocrinology and diabetes mellitus,skill_e4ef45d27b938d46,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_8ee1f8a27b15d107,C-17 Hydroxylase Deficiency,c-17 hydroxylase deficiency,C-17 Hydroxylase Deficiency,,,Endocrinology and diabetes mellitus,skill_c7ec6671ef35da7f,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_0272f7c2ed1ffadc,C1 (Atlas) Fractures,c1 atlas fractures,C1 (Atlas) Fractures,Atlas | C1,C1,Neurology | Orthopaedic surgery,skill_0272f7c2ed1ffadc,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_7ca6c50162fcb920,C2 (Axis) Fractures,c2 axis fractures,C2 (Axis) Fractures,Axis | C2,C2,Emergency medicine | Neurology | Orthopaedic surgery,skill_7ca6c50162fcb920,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_a4c449e9d3b1f7d9,Cafe Au Lait Spots,cafe au lait spots,Cafe Au Lait Spots,,,Pediatrics Medicine,skill_a4c449e9d3b1f7d9,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_6c4b11957701b3cf,Caffeine Toxicity,caffeine toxicity,Caffeine Toxicity,,,Emergency medicine | Intensive Crtical Care,skill_6c4b11957701b3cf,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_700af5fb8cd27ff0,Calcaneal Apophysitis (Sever Disease),calcaneal apophysitis sever disease,Calcaneal Apophysitis (Sever Disease),Sever Disease,,Orthopaedic surgery,skill_700af5fb8cd27ff0,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_6fa4212b033e78ce,Calcaneal Bursitis,calcaneal bursitis,Calcaneal Bursitis,,,Rehabilitation,skill_6fa4212b033e78ce,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_23bec08cab49e4df,Calcaneofibular Ligament Injury,calcaneofibular ligament injury,Calcaneofibular Ligament Injury,,,Sports Medicine,skill_23bec08cab49e4df,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_d0e944e975402321,Calcaneus Fractures,calcaneus fractures,Calcaneus Fractures,,,Orthopaedic surgery,skill_d0e944e975402321,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_fe1e83b5a518264b,Calcifying Tendinitis,calcifying tendinitis,Calcifying Tendinitis,,,Rheumatology,skill_fe1e83b5a518264b,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_ee8cf8a5a461b31e,Calcinosis Cutis,calcinosis cutis,Calcinosis Cutis,,,Dermatology | Endocrinology and diabetes mellitus,skill_ee8cf8a5a461b31e,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_2ee9e35d6f13a449,Calciphylaxis,calciphylaxis,Calciphylaxis,,,Dermatology | Endocrinology and diabetes mellitus,skill_2ee9e35d6f13a449,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_7fff84e97e658524,Calcium Channel Blocker Toxicity,calcium channel blocker toxicity,Calcium Channel Blocker Toxicity,,,Emergency medicine,skill_7fff84e97e658524,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_bde01223ac9c675c,Calcium Pyrophosphate Deposition Disease (CPDD),calcium pyrophosphate deposition disease cpdd,Calcium Pyrophosphate Deposition Disease (CPDD),CPDD,CPDD,Rheumatology,skill_bde01223ac9c675c,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_4571841ea32b700e,Calf and Ankle Liposuction,calf and ankle liposuction,Calf and Ankle Liposuction,,,Medical Aesthetics | Plastic surgery,skill_4571841ea32b700e,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_da1c95d89cce074f,Calf Augmentation,calf augmentation,Calf Augmentation,,,Medical Aesthetics | Plastic surgery,skill_da1c95d89cce074f,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_257a46415fa4ddf9,California Encephalitis,california encephalitis,California Encephalitis,,,Infectious diseases | Neurology,skill_257a46415fa4ddf9,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_9dca338a9b0201cf,Campylobacter Infections,campylobacter infections,Campylobacter Infections,,,Infectious diseases,skill_9dca338a9b0201cf,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_2c2e405669dc3c6b,Canalicular Laceration,canalicular laceration,Canalicular Laceration,,,Ophthalmology,skill_2c2e405669dc3c6b,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_3decf6241121c6e1,Canalith-Repositioning Maneuvers,canalith-repositioning maneuvers,Canalith-Repositioning Maneuvers,,,Otolaryngology ENT Facial Plasty /Audiovestibular medicine,skill_8a54904012ffab40,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_68d32eb11f529ef0,Canalplasty,canalplasty,Canalplasty,,,Otolaryngology ENT Facial Plasty /Audiovestibular medicine,skill_68d32eb11f529ef0,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_f4e30b7f8c972958,Cancer and Rehabilitation,cancer and rehabilitation,Cancer and Rehabilitation,,,Rehabilitation,skill_f4e30b7f8c972958,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_e4ff20ca8fa38df9,Cancer and the Heart,cancer and the heart,Cancer and the Heart,,,Cardiology,skill_e4ff20ca8fa38df9,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
meshlocal_1dcaf69e286a2fdf,Cancer Associated and Related Autoimmune Retinopathies,cancer associated and related autoimmune retinopathies,Cancer Associated and Related Autoimmune Retinopathies,,,Oncology | Ophthalmology,skill_1dcaf69e286a2fdf,,False,True,60,True,eSupraLife clinical vocabulary; NLM MeSH enrichment target,https://www.nlm.nih.gov/mesh/,mesh_enrichment_candidate
